YEAR,MONTH,DAY,DAY_OF_WEEK,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,DEPARTURE_DELAY,AIR_TIME,DISTANCE,ARRIVAL_DELAY
2015,12,2,3,326,HNL,OGG,4.0,21.0,100,2.0
2015,12,2,3,50,HNL,JFK,38.0,536.0,4983,27.0
2015,12,2,3,189,KOA,HNL,-10.0,31.0,163,-10.0
2015,12,2,3,354,LIH,HNL,-7.0,21.0,102,-9.0
2015,12,2,3,892,HNL,SAN,5.0,287.0,2614,-10.0
2015,12,2,3,278,HNL,KOA,0.0,26.0,163,-9.0
2015,12,2,3,239,HNL,LIH,5.0,23.0,102,8.0
2015,12,2,3,297,LAX,HNL,96.0,334.0,2556,93.0
2015,12,2,3,335,OGG,HNL,-1.0,22.0,100,0.0
2015,12,2,3,190,LIH,HNL,-3.0,22.0,102,-2.0
2015,12,2,3,218,HNL,ORD,6.0,443.0,4243,-9.0
2015,12,2,3,142,HNL,ITO,-1.0,33.0,216,-2.0
2015,12,2,3,544,HNL,OGG,-1.0,22.0,100,5.0
2015,12,2,3,9,LAX,HNL,-8.0,362.0,2556,13.0
2015,12,2,3,5,LAS,HNL,-5.0,396.0,2762,26.0
2015,12,2,3,546,HNL,OGG,-6.0,22.0,100,-4.0
2015,12,2,3,314,LIH,HNL,-6.0,20.0,102,-5.0
2015,12,2,3,325,OGG,HNL,0.0,23.0,100,-2.0
2015,12,2,3,380,HNL,ITO,-7.0,34.0,216,-4.0
2015,12,2,3,836,HNL,ATL,24.0,467.0,4502,4.0
2015,12,2,3,279,KOA,HNL,-5.0,28.0,163,-11.0
2015,12,2,3,266,HNL,OGG,-8.0,22.0,100,-2.0
2015,12,2,3,807,BLI,HNL,-7.0,364.0,2715,-14.0
2015,12,2,3,240,LIH,HNL,7.0,20.0,102,4.0
2015,12,2,3,248,HNL,KOA,-4.0,28.0,163,-1.0
2015,12,2,3,360,HNL,ITO,-6.0,33.0,216,-12.0
2015,12,2,3,543,OGG,HNL,-2.0,21.0,100,0.0
2015,12,2,3,141,ITO,HNL,5.0,36.0,216,2.0
2015,12,2,3,194,HNL,OGG,-8.0,21.0,100,-14.0
2015,12,2,3,545,OGG,HNL,-11.0,26.0,100,-5.0
2015,12,2,3,163,HNL,LIH,-4.0,21.0,102,-2.0
2015,12,2,3,265,OGG,HNL,-8.0,23.0,100,-10.0
2015,12,2,3,8,HNL,DFW,-2.0,397.0,3784,-20.0
2015,12,2,3,267,LAX,HNL,-7.0,343.0,2556,-7.0
2015,12,2,3,312,HNL,ITO,-8.0,36.0,216,-11.0
2015,12,2,3,233,OGG,HNL,-7.0,22.0,100,-12.0
2015,12,2,3,1670,SFO,HNL,-4.0,326.0,2398,-8.0
2015,12,2,3,381,ITO,HNL,1.0,34.0,216,-2.0
2015,12,2,3,1149,LAX,HNL,-2.0,338.0,2556,3.0
2015,12,2,3,308,HNL,KOA,-6.0,26.0,163,-13.0
2015,12,2,3,112,HNL,OGG,-7.0,22.0,100,-10.0
2015,12,2,3,247,KOA,HNL,-2.0,28.0,163,-3.0
2015,12,2,3,392,HNL,ITO,-4.0,36.0,216,-7.0
2015,12,2,3,361,ITO,HNL,-8.0,34.0,216,-14.0
2015,12,2,3,893,SEA,HNL,12.0,355.0,2677,-1.0
2015,12,2,3,195,OGG,HNL,-7.0,21.0,100,-9.0
2015,12,2,3,164,LIH,HNL,-5.0,23.0,102,-2.0
2015,12,2,3,252,HNL,IAH,1.0,395.0,3904,-30.0
2015,12,2,3,556,HNL,OGG,-8.0,21.0,100,-11.0
2015,12,2,3,398,HNL,KOA,-1.0,27.0,163,-4.0
2015,12,2,3,125,OGG,HNL,-7.0,22.0,100,-7.0
2015,12,2,3,311,ITO,HNL,-13.0,37.0,216,-8.0
2015,12,2,3,307,KOA,HNL,-8.0,26.0,163,-16.0
2015,12,2,3,596,HNL,OGG,-9.0,21.0,100,-4.0
2015,12,2,3,391,ITO,HNL,-13.0,36.0,216,-15.0
2015,12,2,3,383,HNL,DEN,39.0,364.0,3365,16.0
2015,12,2,3,555,OGG,HNL,-13.0,21.0,100,-14.0
2015,12,2,3,102,HNL,DFW,-1.0,398.0,3784,-20.0
2015,12,2,3,397,KOA,HNL,-9.0,28.0,163,-11.0
2015,12,2,3,14,HNL,EWR,-3.0,543.0,4962,-12.0
2015,12,2,3,534,HNL,LAX,1.0,264.0,2556,-12.0
2015,12,2,3,595,OGG,HNL,-5.0,21.0,100,-1.0
2015,12,2,3,323,HNL,LIH,-8.0,23.0,102,-9.0
2015,12,2,3,516,HNL,OGG,-6.0,22.0,100,-1.0
2015,12,2,3,396,HNL,SFO,17.0,252.0,2398,-8.0
2015,12,2,3,871,HNL,ANC,-10.0,348.0,2777,-22.0
2015,12,2,3,1104,HNL,SLC,0.0,323.0,2994,-26.0
2015,12,2,3,298,HNL,LAX,74.0,287.0,2556,54.0
2015,12,2,3,2246,HNL,SEA,7.0,315.0,2677,0.0
2015,12,2,3,1212,HNL,LAX,-1.0,286.0,2556,-11.0
2015,12,2,3,8,HNL,LAS,22.0,300.0,2762,4.0
2015,12,2,3,324,LIH,HNL,-18.0,23.0,102,-14.0
2015,12,2,3,515,OGG,HNL,-10.0,21.0,100,-9.0
2015,12,2,3,655,HNL,PHX,7.0,309.0,2917,-11.0
2015,12,2,3,4,HNL,LAX,-5.0,281.0,2556,-25.0
2015,12,2,3,898,HNL,BLI,-22.0,324.0,2715,-29.0
2015,12,2,3,235,HNL,SFO,2.0,268.0,2398,-21.0
2015,12,3,4,17,LAS,HNL,-5.0,407.0,2762,33.0
2015,12,3,4,102,HNL,ITO,-9.0,36.0,216,-13.0
2015,12,3,4,108,HNL,KOA,-6.0,28.0,163,-7.0
2015,12,3,4,206,HNL,OGG,-8.0,22.0,100,-11.0
2015,12,3,4,103,HNL,LIH,-11.0,22.0,102,-12.0
2015,12,3,4,218,HNL,KOA,-7.0,29.0,163,-4.0
2015,12,3,4,202,HNL,ITO,-5.0,41.0,216,-1.0
2015,12,3,4,113,HNL,LIH,-6.0,21.0,102,-7.0
2015,12,3,4,286,HNL,OGG,-4.0,22.0,100,-8.0
2015,12,3,4,205,OGG,HNL,-6.0,21.0,100,-8.0
2015,12,3,4,107,KOA,HNL,-9.0,33.0,163,-2.0
2015,12,3,4,104,LIH,HNL,0.0,20.0,102,1.0
2015,12,3,4,101,ITO,HNL,-6.0,36.0,216,-7.0
2015,12,3,4,114,HNL,OGG,-6.0,21.0,100,-12.0
2015,12,3,4,332,HNL,ITO,-10.0,37.0,216,-11.0
2015,12,3,4,338,HNL,KOA,-7.0,30.0,163,-3.0
2015,12,3,4,217,KOA,HNL,-5.0,28.0,163,-2.0
2015,12,3,4,1231,HNL,LAX,-3.0,296.0,2556,-10.0
2015,12,3,4,833,PDX,HNL,-2.0,344.0,2603,-17.0
2015,12,3,4,110,LIH,HNL,-8.0,21.0,102,-7.0
2015,12,3,4,200,GUM,HNL,-10.0,400.0,3801,-32.0
2015,12,3,4,156,HNL,OGG,-5.0,22.0,100,-6.0
2015,12,3,4,285,OGG,HNL,-3.0,22.0,100,-4.0
2015,12,3,4,201,ITO,HNL,-5.0,39.0,216,-3.0
2015,12,3,4,118,HNL,KOA,-5.0,30.0,163,-5.0
2015,12,3,4,123,HNL,LIH,-5.0,23.0,102,-1.0
2015,12,3,4,72,HNL,SFO,-5.0,272.0,2398,-18.0
2015,12,3,4,122,HNL,ITO,-5.0,37.0,216,-6.0
2015,12,3,4,19,SMF,HNL,1.0,342.0,2462,11.0
2015,12,3,4,115,OGG,HNL,-7.0,22.0,100,-8.0
2015,12,3,4,1581,SFO,HNL,-5.0,320.0,2398,-9.0
2015,12,3,4,306,HNL,OGG,-7.0,21.0,100,-10.0
2015,12,3,4,51,SFO,HNL,198.0,327.0,2398,241.0
2015,12,3,4,1150,HNL,LAX,-2.0,288.0,2556,-22.0
2015,12,3,4,10,HNL,LAX,-11.0,286.0,2556,-27.0
2015,12,3,4,35,PHX,HNL,5.0,408.0,2917,14.0
2015,12,3,4,342,HNL,ITO,-9.0,36.0,216,5.0
2015,12,3,4,31,LAX,HNL,0.0,345.0,2556,2.0
2015,12,3,4,337,KOA,HNL,-8.0,31.0,163,-3.0
2015,12,3,4,333,HNL,LIH,-6.0,22.0,102,-2.0
2015,12,3,4,368,HNL,KOA,-9.0,31.0,163,-1.0
2015,12,3,4,270,HNL,LAX,-7.0,291.0,2556,-11.0
2015,12,3,4,155,OGG,HNL,-3.0,25.0,100,0.0
2015,12,3,4,11,SFO,HNL,1.0,323.0,2398,9.0
2015,12,3,4,611,LAX,HNL,-7.0,340.0,2556,-9.0
2015,12,3,4,124,LIH,HNL,-2.0,20.0,102,-2.0
2015,12,3,4,117,KOA,HNL,-7.0,30.0,163,-7.0
2015,12,3,4,320,HNL,OGG,-7.0,21.0,100,-5.0
2015,12,3,4,1,LAX,HNL,0.0,364.0,2556,18.0
2015,12,3,4,21,SEA,HNL,-1.0,353.0,2677,-4.0
2015,12,3,4,120,HNL,KOA,-11.0,29.0,163,-15.0
2015,12,3,4,7,LAS,HNL,-3.0,404.0,2762,25.0
2015,12,3,4,145,OGG,HNL,-10.0,22.0,100,-12.0
2015,12,3,4,121,ITO,HNL,-4.0,35.0,216,-4.0
2015,12,3,4,1158,LAX,HNL,6.0,320.0,2556,12.0
2015,12,3,4,827,OAK,HNL,2.0,335.0,2409,30.0
2015,12,3,4,860,HNL,SEA,-6.0,314.0,2677,-6.0
2015,12,3,4,303,HNL,LIH,-10.0,21.0,102,-11.0
2015,12,3,4,43,SJC,HNL,-4.0,335.0,2417,17.0
2015,12,3,4,1175,SFO,HNL,8.0,312.0,2398,22.0
2015,12,3,4,123,DFW,HNL,-2.0,503.0,3784,2.0
2015,12,3,4,15,EWR,HNL,19.0,626.0,4962,-2.0
2015,12,3,4,47,OAK,HNL,-2.0,334.0,2409,14.0
2015,12,3,4,318,HNL,KOA,-7.0,29.0,163,-1.0
2015,12,3,4,219,ORD,HNL,3.0,530.0,4243,8.0
2015,12,3,4,304,LIH,HNL,-6.0,23.0,102,-4.0
2015,12,3,4,253,IAH,HNL,8.0,487.0,3904,-6.0
2015,12,3,4,341,ITO,HNL,-2.0,40.0,216,6.0
2015,12,3,4,367,KOA,HNL,-4.0,29.0,163,-5.0
2015,12,3,4,382,HNL,ITO,-3.0,33.0,216,-7.0
2015,12,3,4,851,SEA,HNL,14.0,353.0,2677,13.0
2015,12,3,4,157,OGG,HNL,0.0,21.0,100,-1.0
2015,12,3,4,509,HNL,LIH,-3.0,22.0,102,-2.0
2015,12,3,4,520,HNL,OGG,-5.0,21.0,100,-8.0
2015,12,3,4,168,HNL,KOA,-7.0,27.0,163,-8.0
2015,12,3,4,119,KOA,HNL,-6.0,29.0,163,-8.0
2015,12,3,4,3,LAX,HNL,-11.0,361.0,2556,24.0
2015,12,3,4,51,JFK,HNL,0.0,655.0,4983,7.0
2015,12,3,4,15,SAN,HNL,0.0,375.0,2614,17.0
2015,12,3,4,345,HNL,LIH,-6.0,22.0,102,-7.0
2015,12,3,4,151,ITO,HNL,-7.0,36.0,216,-10.0
2015,12,3,4,2495,LAX,HNL,10.0,340.0,2556,-2.0
2015,12,3,4,25,PDX,HNL,-4.0,353.0,2603,0.0
2015,12,3,4,246,HNL,OGG,-2.0,22.0,100,-1.0
2015,12,3,4,208,HNL,KOA,-4.0,28.0,163,-5.0
2015,12,3,4,383,ITO,HNL,-2.0,36.0,216,0.0
2015,12,3,4,837,ATL,HNL,0.0,576.0,4502,-17.0
2015,12,3,4,5,DFW,HNL,-4.0,504.0,3784,8.0
2015,12,3,4,199,OGG,HNL,-2.0,20.0,100,-5.0
2015,12,3,4,143,HNL,LIH,-7.0,22.0,102,-7.0
2015,12,3,4,895,SAN,HNL,-2.0,361.0,2614,-3.0
2015,12,3,4,346,LIH,HNL,-5.0,19.0,102,-9.0
2015,12,3,4,1224,LAX,HNL,7.0,336.0,2556,8.0
2015,12,3,4,2210,SEA,HNL,9.0,361.0,2677,14.0
2015,12,3,4,300,SFO,HNL,14.0,314.0,2398,33.0
2015,12,3,4,328,HNL,OGG,-9.0,21.0,100,-5.0
2015,12,3,4,1664,MSP,HNL,-2.0,521.0,3972,-2.0
2015,12,3,4,692,PHX,HNL,-5.0,396.0,2917,1.0
2015,12,3,4,305,OGG,HNL,-9.0,24.0,100,-8.0
2015,12,3,4,292,HNL,ITO,-9.0,35.0,216,-5.0
2015,12,3,4,612,HNL,LAX,-4.0,291.0,2556,-23.0
2015,12,3,4,328,DEN,HNL,9.0,437.0,3365,-4.0
2015,12,3,4,1221,HNL,LAX,1.0,295.0,2556,1.0
2015,12,3,4,1105,SLC,HNL,-4.0,404.0,2994,-5.0
2015,12,3,4,267,KOA,HNL,-9.0,29.0,163,-14.0
2015,12,3,4,343,HNL,LIH,0.0,21.0,102,-1.0
2015,12,3,4,144,LIH,HNL,-7.0,22.0,102,-6.0
2015,12,3,4,258,HNL,KOA,-6.0,28.0,163,-2.0
2015,12,3,4,365,OGG,HNL,-7.0,21.0,100,-13.0
2015,12,3,4,364,HNL,OGG,-4.0,20.0,100,-2.0
2015,12,3,4,834,HNL,PDX,-16.0,295.0,2603,-29.0
2015,12,3,4,529,OGG,HNL,-7.0,23.0,100,-6.0
2015,12,3,4,344,LIH,HNL,-6.0,21.0,102,-7.0
2015,12,3,4,396,HNL,OGG,-6.0,23.0,100,-2.0
2015,12,3,4,1604,HNL,SFO,-4.0,270.0,2398,-34.0
2015,12,3,4,50,HNL,SFO,232.0,269.0,2398,205.0
2015,12,3,4,148,HNL,KOA,-8.0,27.0,163,-11.0
2015,12,3,4,36,HNL,PHX,7.0,330.0,2917,5.0
2015,12,3,4,317,KOA,HNL,-2.0,28.0,163,-8.0
2015,12,3,4,1431,LAX,HNL,0.0,328.0,2556,-17.0
2015,12,3,4,191,ITO,HNL,-4.0,34.0,216,-10.0
2015,12,3,4,296,HNL,OGG,-6.0,21.0,100,-9.0
2015,12,3,4,394,LIH,HNL,-7.0,22.0,102,-7.0
2015,12,3,4,173,HNL,LIH,-5.0,21.0,102,-5.0
2015,12,3,4,162,HNL,LAX,141.0,290.0,2556,135.0
2015,12,3,4,870,ANC,HNL,-4.0,367.0,2777,11.0
2015,12,3,4,44,HNL,SJC,-4.0,271.0,2417,-17.0
2015,12,3,4,894,HNL,SEA,23.0,309.0,2677,9.0
2015,12,3,4,12,HNL,SFO,45.0,267.0,2398,26.0
2015,12,3,4,22,HNL,SEA,-4.0,310.0,2677,-20.0
2015,12,3,4,724,HNL,SFO,1.0,259.0,2398,-17.0
2015,12,3,4,395,OGG,HNL,0.0,23.0,100,2.0
2015,12,3,4,166,HNL,OGG,-6.0,21.0,100,-6.0
2015,12,3,4,171,HNL,LIH,3.0,25.0,102,5.0
2015,12,3,4,158,HNL,KOA,-3.0,28.0,163,-10.0
2015,12,3,4,257,KOA,HNL,-8.0,33.0,163,-6.0
2015,12,3,4,302,HNL,ITO,5.0,35.0,216,4.0
2015,12,3,4,48,HNL,OAK,-5.0,269.0,2409,-27.0
2015,12,3,4,20,HNL,SMF,220.0,272.0,2462,195.0
2015,12,3,4,215,OGG,HNL,-1.0,23.0,100,-4.0
2015,12,3,4,291,ITO,HNL,-10.0,34.0,216,-14.0
2015,12,3,4,1559,LAX,HNL,-2.0,332.0,2556,-4.0
2015,12,3,4,201,HNL,GUM,1.0,436.0,3801,-16.0
2015,12,3,4,226,HNL,OGG,-5.0,21.0,100,-10.0
2015,12,3,4,178,HNL,KOA,0.0,26.0,163,-4.0
2015,12,3,4,2,HNL,LAX,-3.0,285.0,2556,-16.0
2015,12,3,4,694,PHX,HNL,0.0,398.0,2917,10.0
2015,12,3,4,830,HNL,SJC,5.0,266.0,2417,-25.0
2015,12,3,4,355,OGG,HNL,-4.0,23.0,100,3.0
2015,12,3,4,353,HNL,LIH,-2.0,23.0,102,2.0
2015,12,3,4,16,HNL,SAN,-3.0,291.0,2614,-10.0
2015,12,3,4,172,LIH,HNL,-1.0,21.0,102,0.0
2015,12,3,4,26,HNL,PDX,-5.0,287.0,2603,-28.0
2015,12,3,4,287,KOA,HNL,-7.0,29.0,163,-9.0
2015,12,3,4,147,KOA,HNL,-9.0,31.0,163,-10.0
2015,12,3,4,301,ITO,HNL,5.0,35.0,216,0.0
2015,12,3,4,183,HNL,LIH,-5.0,24.0,102,-5.0
2015,12,3,4,334,HNL,OGG,3.0,21.0,100,3.0
2015,12,3,4,384,LIH,HNL,-7.0,20.0,102,-7.0
2015,12,3,4,1434,HNL,LAX,0.0,288.0,2556,-19.0
2015,12,3,4,293,OGG,HNL,-5.0,27.0,100,10.0
2015,12,3,4,192,HNL,ITO,11.0,35.0,216,17.0
2015,12,3,4,18,HNL,LAS,2.0,304.0,2762,-5.0
2015,12,3,4,73,SFO,HNL,421.0,310.0,2398,414.0
2015,12,3,4,1170,LAX,HNL,17.0,325.0,2556,16.0
2015,12,3,4,326,HNL,OGG,1.0,22.0,100,6.0
2015,12,3,4,50,HNL,JFK,-8.0,539.0,4983,-16.0
2015,12,3,4,189,KOA,HNL,23.0,27.0,163,19.0
2015,12,3,4,354,LIH,HNL,-5.0,19.0,102,-5.0
2015,12,3,4,892,HNL,SAN,-3.0,296.0,2614,-9.0
2015,12,3,4,278,HNL,KOA,-1.0,35.0,163,14.0
2015,12,3,4,239,HNL,LIH,-5.0,21.0,102,-3.0
2015,12,3,4,297,LAX,HNL,0.0,334.0,2556,-2.0
2015,12,3,4,335,OGG,HNL,1.0,22.0,100,5.0
2015,12,3,4,190,LIH,HNL,-10.0,21.0,102,-11.0
2015,12,3,4,218,HNL,ORD,-5.0,446.0,4243,-19.0
2015,12,3,4,142,HNL,ITO,-2.0,36.0,216,-1.0
2015,12,3,4,544,HNL,OGG,-6.0,23.0,100,-5.0
2015,12,3,4,9,LAX,HNL,0.0,357.0,2556,22.0
2015,12,3,4,546,HNL,OGG,-5.0,23.0,100,-5.0
2015,12,3,4,314,LIH,HNL,-9.0,21.0,102,-10.0
2015,12,3,4,325,OGG,HNL,0.0,23.0,100,-1.0
2015,12,3,4,380,HNL,ITO,-4.0,36.0,216,-5.0
2015,12,3,4,836,HNL,ATL,-7.0,462.0,4502,-40.0
2015,12,3,4,279,KOA,HNL,13.0,27.0,163,14.0
2015,12,3,4,266,HNL,OGG,10.0,19.0,100,14.0
2015,12,3,4,1653,HNL,MSP,-6.0,443.0,3972,-9.0
2015,12,3,4,240,LIH,HNL,-7.0,25.0,102,-3.0
2015,12,3,4,248,HNL,KOA,2.0,28.0,163,11.0
2015,12,3,4,360,HNL,ITO,1.0,36.0,216,5.0
2015,12,3,4,543,OGG,HNL,-8.0,23.0,100,-2.0
2015,12,3,4,141,ITO,HNL,-2.0,39.0,216,1.0
2015,12,3,4,194,HNL,OGG,-6.0,21.0,100,-6.0
2015,12,3,4,545,OGG,HNL,-4.0,24.0,100,-2.0
2015,12,3,4,163,HNL,LIH,-3.0,23.0,102,-3.0
2015,12,3,4,265,OGG,HNL,2.0,24.0,100,7.0
2015,12,3,4,8,HNL,DFW,-5.0,402.0,3784,-23.0
2015,12,3,4,267,LAX,HNL,-3.0,335.0,2556,-11.0
2015,12,3,4,312,HNL,ITO,-3.0,36.0,216,3.0
2015,12,3,4,233,OGG,HNL,6.0,21.0,100,2.0
2015,12,3,4,1670,SFO,HNL,122.0,313.0,2398,111.0
2015,12,3,4,381,ITO,HNL,-5.0,36.0,216,-2.0
2015,12,3,4,1149,LAX,HNL,-11.0,328.0,2556,-13.0
2015,12,3,4,308,HNL,KOA,15.0,33.0,163,20.0
2015,12,3,4,112,HNL,OGG,-6.0,21.0,100,-9.0
2015,12,3,4,247,KOA,HNL,18.0,34.0,163,29.0
2015,12,3,4,392,HNL,ITO,-5.0,37.0,216,-1.0
2015,12,3,4,361,ITO,HNL,-1.0,34.0,216,-1.0
2015,12,3,4,893,SEA,HNL,3.0,369.0,2677,18.0
2015,12,3,4,195,OGG,HNL,-9.0,22.0,100,-7.0
2015,12,3,4,164,LIH,HNL,-1.0,24.0,102,2.0
2015,12,3,4,223,HNL,LIH,-5.0,24.0,102,-3.0
2015,12,3,4,252,HNL,IAH,-2.0,395.0,3904,-34.0
2015,12,3,4,556,HNL,OGG,-6.0,23.0,100,-3.0
2015,12,3,4,398,HNL,KOA,1.0,26.0,163,-2.0
2015,12,3,4,125,OGG,HNL,-12.0,26.0,100,-10.0
2015,12,3,4,311,ITO,HNL,-3.0,44.0,216,5.0
2015,12,3,4,307,KOA,HNL,15.0,30.0,163,19.0
2015,12,3,4,596,HNL,OGG,-1.0,21.0,100,-2.0
2015,12,3,4,391,ITO,HNL,-10.0,43.0,216,-5.0
2015,12,3,4,383,HNL,DEN,-4.0,355.0,3365,-42.0
2015,12,3,4,224,LIH,HNL,-9.0,21.0,102,-9.0
2015,12,3,4,555,OGG,HNL,-9.0,27.0,100,-2.0
2015,12,3,4,102,HNL,DFW,-6.0,399.0,3784,-30.0
2015,12,3,4,397,KOA,HNL,-3.0,27.0,163,-7.0
2015,12,3,4,14,HNL,EWR,-11.0,531.0,4962,-35.0
2015,12,3,4,534,HNL,LAX,-11.0,263.0,2556,-34.0
2015,12,3,4,595,OGG,HNL,-8.0,22.0,100,-10.0
2015,12,3,4,323,HNL,LIH,-1.0,23.0,102,5.0
2015,12,3,4,516,HNL,OGG,-3.0,22.0,100,0.0
2015,12,3,4,396,HNL,SFO,-9.0,244.0,2398,-45.0
2015,12,3,4,871,HNL,ANC,-9.0,326.0,2777,-42.0
2015,12,3,4,1104,HNL,SLC,-3.0,308.0,2994,-41.0
2015,12,3,4,4,HNL,LAX,0.0,266.0,2556,-36.0
2015,12,3,4,2246,HNL,SEA,-5.0,298.0,2677,-33.0
2015,12,3,4,298,HNL,LAX,-2.0,275.0,2556,-22.0
2015,12,3,4,1212,HNL,LAX,-4.0,272.0,2556,-24.0
2015,12,3,4,8,HNL,LAS,-4.0,291.0,2762,-33.0
2015,12,3,4,324,LIH,HNL,-10.0,19.0,102,-10.0
2015,12,3,4,515,OGG,HNL,-11.0,22.0,100,-12.0
2015,12,3,4,655,HNL,PHX,-5.0,312.0,2917,-18.0
2015,12,3,4,1229,HNL,LAX,-13.0,265.0,2556,-54.0
2015,12,3,4,675,HNL,PHX,-4.0,310.0,2917,-12.0
2015,12,3,4,235,HNL,SFO,95.0,257.0,2398,61.0
2015,12,4,5,17,LAS,HNL,-5.0,394.0,2762,18.0
2015,12,4,5,102,HNL,ITO,-5.0,35.0,216,-7.0
2015,12,4,5,108,HNL,KOA,-4.0,29.0,163,-3.0
2015,12,4,5,206,HNL,OGG,-8.0,21.0,100,-9.0
2015,12,4,5,103,HNL,LIH,-8.0,21.0,102,-6.0
2015,12,4,5,218,HNL,KOA,-1.0,28.0,163,0.0
2015,12,4,5,202,HNL,ITO,-5.0,37.0,216,-5.0
2015,12,4,5,113,HNL,LIH,-6.0,23.0,102,-4.0
2015,12,4,5,286,HNL,OGG,-10.0,21.0,100,-4.0
2015,12,4,5,205,OGG,HNL,-8.0,24.0,100,-6.0
2015,12,4,5,107,KOA,HNL,-9.0,32.0,163,-5.0
2015,12,4,5,104,LIH,HNL,-5.0,21.0,102,-4.0
2015,12,4,5,101,ITO,HNL,-7.0,35.0,216,-9.0
2015,12,4,5,114,HNL,OGG,-5.0,23.0,100,-5.0
2015,12,4,5,332,HNL,ITO,-7.0,35.0,216,-10.0
2015,12,4,5,338,HNL,KOA,-4.0,27.0,163,-4.0
2015,12,4,5,217,KOA,HNL,-8.0,32.0,163,-2.0
2015,12,4,5,1231,HNL,LAX,-15.0,287.0,2556,-26.0
2015,12,4,5,833,PDX,HNL,-5.0,376.0,2603,19.0
2015,12,4,5,110,LIH,HNL,-7.0,19.0,102,-7.0
2015,12,4,5,200,GUM,HNL,-10.0,402.0,3801,-28.0
2015,12,4,5,156,HNL,OGG,3.0,22.0,100,7.0
2015,12,4,5,285,OGG,HNL,-4.0,21.0,100,-7.0
2015,12,4,5,201,ITO,HNL,1.0,47.0,216,13.0
2015,12,4,5,118,HNL,KOA,-5.0,27.0,163,-9.0
2015,12,4,5,123,HNL,LIH,-6.0,22.0,102,-3.0
2015,12,4,5,72,HNL,SFO,2.0,266.0,2398,-21.0
2015,12,4,5,122,HNL,ITO,-3.0,36.0,216,-4.0
2015,12,4,5,19,SMF,HNL,-2.0,347.0,2462,12.0
2015,12,4,5,115,OGG,HNL,-8.0,35.0,100,5.0
2015,12,4,5,1581,SFO,HNL,13.0,321.0,2398,11.0
2015,12,4,5,306,HNL,OGG,-5.0,21.0,100,-5.0
2015,12,4,5,51,SFO,HNL,4.0,330.0,2398,7.0
2015,12,4,5,6,HNL,LAS,0.0,298.0,2762,-23.0
2015,12,4,5,1150,HNL,LAX,-4.0,281.0,2556,-23.0
2015,12,4,5,10,HNL,LAX,-12.0,279.0,2556,-35.0
2015,12,4,5,35,PHX,HNL,-1.0,409.0,2917,17.0
2015,12,4,5,342,HNL,ITO,-7.0,37.0,216,-4.0
2015,12,4,5,31,LAX,HNL,-3.0,340.0,2556,-6.0
2015,12,4,5,337,KOA,HNL,-7.0,28.0,163,-4.0
2015,12,4,5,333,HNL,LIH,-5.0,23.0,102,5.0
2015,12,4,5,368,HNL,KOA,-9.0,28.0,163,-5.0
2015,12,4,5,270,HNL,LAX,-10.0,287.0,2556,-14.0
2015,12,4,5,155,OGG,HNL,8.0,26.0,100,15.0
2015,12,4,5,611,LAX,HNL,-1.0,334.0,2556,-8.0
2015,12,4,5,11,SFO,HNL,1.0,324.0,2398,5.0
2015,12,4,5,124,LIH,HNL,-7.0,20.0,102,-7.0
2015,12,4,5,117,KOA,HNL,-10.0,31.0,163,-10.0
2015,12,4,5,320,HNL,OGG,-6.0,22.0,100,-6.0
2015,12,4,5,1,LAX,HNL,18.0,351.0,2556,28.0
2015,12,4,5,21,SEA,HNL,6.0,369.0,2677,16.0
2015,12,4,5,120,HNL,KOA,1.0,27.0,163,-2.0
2015,12,4,5,7,LAS,HNL,-4.0,385.0,2762,2.0
2015,12,4,5,145,OGG,HNL,-3.0,22.0,100,-5.0
2015,12,4,5,121,ITO,HNL,-8.0,38.0,216,-7.0
2015,12,4,5,1158,LAX,HNL,9.0,317.0,2556,-3.0
2015,12,4,5,837,SJC,HNL,-8.0,339.0,2417,0.0
2015,12,4,5,860,HNL,SEA,12.0,311.0,2677,11.0
2015,12,4,5,303,HNL,LIH,-9.0,22.0,102,-13.0
2015,12,4,5,43,SJC,HNL,-9.0,346.0,2417,5.0
2015,12,4,5,1175,SFO,HNL,14.0,303.0,2398,13.0
2015,12,4,5,123,DFW,HNL,-1.0,491.0,3784,-4.0
2015,12,4,5,15,EWR,HNL,5.0,648.0,4962,13.0
2015,12,4,5,47,OAK,HNL,-8.0,334.0,2409,-7.0
2015,12,4,5,318,HNL,KOA,-10.0,28.0,163,-14.0
2015,12,4,5,219,ORD,HNL,-1.0,552.0,4243,28.0
2015,12,4,5,304,LIH,HNL,-1.0,21.0,102,1.0
2015,12,4,5,253,IAH,HNL,10.0,495.0,3904,8.0
2015,12,4,5,341,ITO,HNL,-10.0,36.0,216,-10.0
2015,12,4,5,51,JFK,HNL,3.0,663.0,4983,7.0
2015,12,4,5,367,KOA,HNL,-5.0,32.0,163,3.0
2015,12,4,5,382,HNL,ITO,9.0,37.0,216,16.0
2015,12,4,5,851,SEA,HNL,3.0,371.0,2677,11.0
2015,12,4,5,157,OGG,HNL,-7.0,25.0,100,-8.0
2015,12,4,5,509,HNL,LIH,-5.0,23.0,102,-8.0
2015,12,4,5,520,HNL,OGG,-5.0,20.0,100,-5.0
